First Contact,Name,Gender,Email,Phone,Interest Building
2022-11-20,Jeanette Wiek,F,mauriziotschentscher@gmx.de,878270029287,Building F
2022-11-09,Arif Mühle-Caspar,F,walburgatroest@poelitz.net,893135291425,Building F
2022-10-02,Alf Winkler-Schuster,M,kobeltkarla@schmiedecke.de,825141597932,Building D
2022-11-06,Hellmut Ehlert,F,anne-kathrinstolze@etzold.com,806336536073,Building A
2022-11-29,Vittorio Linke-Ehlert,M,kraushaarsahin@gmail.com,847978020551,Building E
2022-11-24,Prof. Kriemhild Schäfer B.Eng.,F,dietrichweitzel@yahoo.de,844112204426,Building D
2022-10-30,Frau Marion Winkler,M,timmmetz@googlemail.com,884316539214,Building D
2022-10-29,Leni Christoph-Geißler,F,gudrunkoehler@fliegner.com,878229167930,Building A
2022-11-24,Frau Frederike Junitz B.A.,F,gerard89@hotmail.de,874186516538,Building F
2022-11-25,Gerald Zänker,M,jannmartin@hotmail.de,841085120050,Building C
2022-11-25,Magrit Hesse,M,thiesmarten@rogner.org,844994757362,Building A
2022-10-26,Luigi Grein Groth-Döhn,M,schaeferhasan@yahoo.de,894698031428,Building G
2022-11-06,Regine Budig,M,mohauptsylwia@ring.net,816252226774,Building F
2022-10-02,Jann Wilmsen,F,gertzfranjo@seip.com,850718758805,Building D
2022-10-12,Klaus Buchholz,M,tbarth@googlemail.com,829879711103,Building A
2022-10-18,Dipl.-Ing. Tim Reising,F,stumpfmuzaffer@yahoo.de,869941216228,Building F
2022-11-04,Miriam Kusch-Neuschäfer,F,lukabender@web.de,850427457105,Building A
2022-11-06,Prof. Freddy Textor,M,michageisler@gmail.com,812431872688,Building F
2022-11-16,Ing. Adelgunde Hartmann,F,carmelaconradi@googlemail.com,866548200179,Building E
2022-10-13,Fatma Stumpf,F,tony16@googlemail.com,801933067272,Building A
2022-10-02,Anne-Katrin Otto,M,silvana15@web.de,860300464076,Building D
2022-10-25,Marta Margraf,M,qebert@ritter.org,815174772659,Building C
2022-11-14,Dipl.-Ing. Wolfram Schmiedt,F,sonjabien@web.de,871918236832,Building F
2022-11-02,Pawel Keudel,M,johanngislinde@junken.org,853439290517,Building E
2022-11-12,Mira Salz B.A.,M,trappmeike@maelzer.de,807393689702,Building F
2022-10-21,Hilda Grein Groth,F,uhertrampf@yahoo.de,841684416660,Building B
2022-10-27,Henrike Mielcarek,F,langernmarika@gmx.de,857136756000,Building C
2022-11-05,Jadwiga Adolph,M,hennirose@gmx.de,845941669523,Building F
2022-11-21,Erdmute Juncken,M,violetta37@schenk.de,879681706705,Building G
2022-11-10,Bärbel Hellwig,M,barthlilian@linke.de,867586562502,Building F
2022-11-15,Prof. Freddy Adolph MBA.,M,gordon08@yahoo.de,835938309921,Building G
2022-11-17,Dr. Edeltraud Röhrdanz,M,van-der-dussenalfons@yahoo.de,892480059438,Building F
2022-11-16,Alice Rose,M,davidsfernando@saeuberlich.net,891706731714,Building A
2022-11-24,Christiana Lehmann,M,mangoldcynthia@schenk.net,807930042717,Building G
2022-11-23,Dr. Viktoria Lindner B.Sc.,F,ortmannslavica@gmail.com,840926323551,Building C
2022-10-03,Alice Siering,F,hellmuth78@hotmail.de,889384306928,Building D
2022-11-12,Ilhan Hermann,F,frank-michaelfritsch@koch.de,807856893080,Building E
2022-10-16,Ivo Geisler,M,maelzerkonrad@aol.de,840778682998,Building G
2022-10-24,Klaus-Peter Seifert,F,qjaekel@thies.com,814444084553,Building C
2022-11-25,Ing. Dimitri Pechel,M,vkuehnert@trubin.de,867557404091,Building F
2022-10-04,Ing. Zita Lehmann,M,lisbethgroettner@yahoo.de,894033398100,Building C
2022-11-29,Felicia Gumprich,M,pius29@fliegner.de,836974411401,Building D
2022-10-30,Herr Gilbert Thies,M,felizitas98@gmx.de,835782336289,Building A
2022-10-01,Regina Röhricht,M,junitzannegret@aol.de,883579485085,Building D
2022-11-04,Ing. Maya Hübel,F,sylke85@hoerle.com,888458117859,Building E
2022-10-23,Karla Gutknecht,F,tilo90@froehlich.de,868130043782,Building A
2022-11-16,Krista Schleich-Rudolph,F,leonid92@gmail.com,888259054759,Building B
2022-10-10,Eduard Eckbauer,M,froehlichmarten@gertz.com,893794378758,Building E
2022-11-08,Julie Börner,M,anica87@gmail.com,861358484603,Building E
2022-11-13,Dr. Pascale Juncken MBA.,F,jessica66@vollbrecht.de,815772530033,Building D
2022-10-06,Jacqueline Rohleder,M,willibutte@pergande.de,834144369125,Building A
2022-10-19,Dr. Dietmar Bauer,M,uheidrich@web.de,820976923819,Building A
2022-11-19,Prof. Sylwia Cichorius B.Eng.,M,tjuncken@bolnbach.net,868466878584,Building F
2022-10-19,Ilonka Birnbaum,M,mieserhardt@haase.org,821856744890,Building E
2022-10-15,Prof. Semra Juncken B.Sc.,M,girschnerburkhardt@becker.com,867228495434,Building B
2022-10-07,Prof. Frida Geisel B.Eng.,M,ingetraudmargraf@yahoo.de,808337569494,Building B
2022-10-08,Karlheinz Jacob B.Eng.,F,eckehard07@wende.de,845701926132,Building D
2022-11-19,Henrike Krein B.Eng.,M,hauffergertraud@googlemail.com,855279269258,Building A
2022-10-25,Notburga Wähner-Holzapfel,M,vweiss@rohleder.com,871175170290,Building B
2022-11-16,Henning Renner,F,oderwaldjosefine@yahoo.de,829908827584,Building E
2022-11-20,Manuela Hiller,M,frederikgude@hotmail.de,846191597567,Building B
2022-10-26,Stefanie Ladeck,M,stevezahn@yahoo.de,803441537599,Building B
2022-10-17,Dipl.-Ing. Mario Gnatz,M,scheelgrzegorz@hellwig.org,889792016488,Building F
2022-11-23,Ing. Max Beier,M,kenan90@gmx.de,884909797700,Building B
2022-11-24,Maja Bolander,M,stanislaus71@waehner.com,855004834140,Building B
2022-10-31,Hassan Briemer,M,haeringbernfried@aol.de,873261647914,Building A
2022-10-15,Jonas Kusch,F,vhendriks@hoffmann.de,815797084436,Building B
2022-10-26,Emilie Börner-Kuhl,F,schmiedtwolfgang@hermann.de,882455114071,Building D
2022-11-07,Ing. Malte Wieloch,M,kreinreinhart@hauffer.net,854523399765,Building F
2022-11-12,Emil Weinhage,F,birthe06@hotmail.de,829930732290,Building B
2022-11-25,Prof. Irma Ditschlerin,M,gertraudbirnbaum@oestrovsky.com,812356330379,Building F
2022-10-18,Hansgeorg Trub,F,stillaernst@web.de,882540809790,Building A
2022-10-12,Mirja Heuser,M,bianca26@mosemann.com,828043648825,Building F
2022-11-10,Ing. Karina Herrmann B.Eng.,F,pedrojungfer@googlemail.com,834191946843,Building D
2022-10-30,Ekkehart Löwer-Rädel,M,kmisicher@gmail.com,822192931371,Building C
2022-11-01,Hans-Theo Stroh,F,girschnermirco@budig.com,886162107272,Building F
2022-10-26,Rotraud Liebelt-Boucsein,M,marijankramer@web.de,877711107584,Building E
2022-10-26,Anika Krause B.Eng.,M,hahnjanet@web.de,845283543079,Building B
2022-11-14,Wera Eberth,M,hans-eberhardhaase@web.de,811989612401,Building A
2022-11-25,Karl-Heinz Kohl,M,uheydrich@pieper.net,867871368635,Building F
2022-10-15,Mark Huhn,M,bernadettekramer@gmx.de,862803102301,Building A
2022-11-08,Prof. Therese Koch,F,hofmanndarius@yahoo.de,815939275081,Building C
2022-10-31,Mesut Bolander B.Sc.,M,vogtmargret@geisel.com,864299412131,Building B
2022-11-08,Mareen Riehl B.A.,M,dsegebahn@web.de,829613407323,Building B
2022-10-02,Wolfhard Davids-Geißler,F,gutefranz-xaver@wirth.de,839540969337,Building G
2022-10-25,Knut Wende-Schönland,F,burckhard00@web.de,873137002502,Building F
2022-10-11,Birgitta Schmidtke-Schacht,M,ystaude@warmer.de,815416578483,Building C
2022-11-16,Roman Wernecke,M,kata20@bauer.org,829232531751,Building G
2022-11-07,Ing. Ingried Jessel,M,liebeltlilo@yahoo.de,813384085262,Building E
2022-10-10,Alexei Jacobi Jäckel B.Sc.,M,hannah74@tintzmann.com,818844771228,Building A
2022-10-01,Prof. Elfriede Meister,M,harmkreusel@bolnbach.net,857975538485,Building G
2022-10-08,Roland Holt,F,meinolfgutknecht@etzold.de,866467338106,Building G
2022-10-27,Johanna Lange,M,netzold@web.de,818293722369,Building F
2022-10-08,Ing. Nathalie Wesack,F,martenjunk@conradi.com,875374117278,Building B
2022-10-17,Prof. Evelin Tröst B.Sc.,M,hans-friedricheigenwillig@noack.de,873768208281,Building G
2022-11-23,Prof. Ismet Beer,F,hildegardbinner@schwital.org,898190248964,Building E
2022-11-11,Genoveva Schüler,M,leonhardhesse@mude.de,808514017169,Building G
2022-11-19,Clemens Jäntsch B.A.,F,dkostolzin@gmx.de,881710773664,Building B
2022-11-13,Hans-Rudolf Mühle MBA.,M,hsaeuberlich@gmx.de,823865535841,Building A
2022-10-22,Univ.Prof. Birthe Karz,M,rudi66@bauer.de,828489849657,Building B
2022-11-10,Imelda Hettner,F,enno29@googlemail.com,819215352459,Building A
2022-10-20,Guiseppe Roht,F,langediana@binner.com,833708254686,Building D
2022-10-12,Horst-Günter Süßebier-Tschentscher,M,tintzmanngabriella@weiss.de,895564489985,Building G
2022-10-14,Matthias Kuhl,M,hermann-josef55@yahoo.de,808454097580,Building F
2022-11-20,Rene Segebahn B.A.,M,segebahnlisbeth@hotmail.de,841785170850,Building A
2022-11-03,Sylvio Trubin-Sager,F,bartholomaeushess@haering.com,808804880756,Building G
2022-10-23,Tilmann Gnatz B.Sc.,M,estoll@kobelt.com,883072092766,Building D
2022-11-11,Prof. Krzysztof Barth,F,giessernest@aol.de,889586773658,Building A
2022-10-04,Felizitas Juncken,M,okarz@berger.com,843638555586,Building F
2022-10-03,Rosalia Boucsein,M,khenschel@yahoo.de,879557756520,Building C
2022-10-07,Univ.Prof. Karl-Heinz Junken,F,rolf-dieter22@web.de,805960291341,Building D
2022-10-27,Karl-Peter Rogner,M,tfischer@henschel.com,895984577842,Building B
2022-11-04,Marie-Louise Mülichen,F,britarose@gmx.de,898325130034,Building B
2022-10-20,Nadine Birnbaum-Eberth,F,niklas96@stumpf.de,829795298245,Building F
2022-11-09,Eric Weitzel-Kuhl,M,gerlachtimo@yahoo.de,825892864413,Building E
2022-10-28,Sybille Bärer,M,raymund72@trapp.de,899778555740,Building C
2022-11-07,Ing. Heinz Schäfer B.Eng.,F,maelzerelfriede@gmail.com,828883960897,Building G
2022-10-25,Gusti Lachmann,F,krista51@aol.de,863153088710,Building D
2022-11-14,Willibald Holsten,F,gstahr@hotmail.de,843430303491,Building B
2022-11-11,Prof. Anatoli Junitz B.Sc.,F,annelie36@aol.de,886389718572,Building G
2022-11-04,Silvio Rose-Jüttner,F,qzahn@web.de,860958597294,Building A
2022-10-05,Dipl.-Ing. Madeleine Hecker B.A.,M,lditschlerin@gmail.com,873341497491,Building F
2022-10-19,Ivanka Zänker,M,annekejopich@neuschaefer.de,845524951731,Building E
2022-10-14,Waltraut Oestrovsky B.Eng.,M,wbohlander@aol.de,842181552424,Building E
2022-10-22,Hans-Christian Ritter,F,geislerelizabeth@web.de,836630581530,Building C
2022-10-09,Nelly Jacobi Jäckel-Müller,F,scholzferdi@budig.net,809677026319,Building C
2022-10-30,Bartholomäus Renner,F,linkenelli@web.de,883803409641,Building A
2022-11-12,Larissa Loos B.A.,M,putzmiguel@gmail.com,885005217840,Building B
2022-11-08,Balthasar Schleich,F,kaderena@yahoo.de,841262458839,Building E
2022-10-26,Univ.Prof. Riza Wulf,M,krose@googlemail.com,818369103221,Building B
2022-10-02,Cäcilie Trüb,F,phethur@zimmer.de,847171473833,Building C
2022-11-06,Folkert Höfig-Caspar,F,hellwigjolanta@yahoo.de,805383123106,Building B
2022-10-08,Trudel Karge,M,elizabethheinz@gmx.de,842762045116,Building E
2022-10-09,Sarina Mentzel B.Eng.,F,ykoch@hotmail.de,828478409657,Building A
2022-11-20,Univ.Prof. Gabriella Häring,F,hoevelsusana@foerster.com,838998603954,Building D
2022-10-12,Dr. Ekkehart Wulf B.Eng.,M,nuran78@ritter.com,826743431921,Building G
2022-11-21,Beatrice Kraushaar-Losekann,M,engelbert49@bonbach.de,835890448928,Building F
2022-11-24,Laila Henschel,F,margita77@gmx.de,895479493091,Building G
2022-11-29,Ines Flantz,M,ingelorethanel@gmx.de,841932710793,Building E
2022-10-31,Carla Mans,M,swetlanaernst@yahoo.de,826041099731,Building B
2022-11-25,Heike Säuberlich-Siering,F,sieghard78@web.de,871635272571,Building E
2022-11-18,Frau Kriemhild Ziegert,M,roswitafechner@gmx.de,802740685932,Building E
2022-10-01,Dr. Fred Tlustek,M,finkeeugenie@web.de,852336076422,Building D
2022-10-13,Herr Albin Mielcarek MBA.,F,mentzelsigrun@gude.org,864040582526,Building E
2022-11-25,Dipl.-Ing. Mario Jacob MBA.,M,fiebigannemarie@aol.de,812017219203,Building E
2022-11-20,Gretchen Heidrich,M,rigo59@paffrath.de,831759511680,Building G
2022-11-05,Anto Reichmann,F,xgrein-groth@mosemann.de,825206796867,Building G
2022-11-02,Minna Dobes,M,slobodan52@mitschke.de,856429731410,Building E
2022-11-26,Dipl.-Ing. Ayten Johann B.A.,M,aliciaroehricht@googlemail.com,841592210756,Building G
2022-11-03,William Gutknecht-Aumann,M,kreuselalexa@googlemail.com,837651572385,Building C
2022-10-10,Auguste Siering,F,briemertimm@gmail.com,894598068678,Building F
2022-11-12,Giovanna Hofmann,F,joernberger@googlemail.com,862060610212,Building F
2022-10-22,Tomasz Benthin,F,elmarseifert@aol.de,811706570281,Building B
2022-11-02,Hertha Atzler,F,jkreusel@gmx.de,869434665557,Building A
2022-11-23,Frau Erica Ernst MBA.,M,veit70@mentzel.org,855607963285,Building C
2022-10-27,Vincent Gröttner-Metz,F,heinz-gerd20@schlosser.com,880932366968,Building F
2022-11-09,Heidrun Neuschäfer,F,alexandros11@hotmail.de,842084263861,Building F
2022-11-23,Valeska Heuser,M,bbruder@vogt.com,810441790985,Building B
2022-10-22,Ingeburg Jüttner,F,giovanni42@gmail.com,867714993970,Building E
2022-11-28,Semra Wähner,F,zgraf@hotmail.de,826051658645,Building B
2022-11-16,Evelin Harloff-Stiffel,M,baumchristof@hotmail.de,825514406113,Building F
2022-11-09,Türkan Weimer,M,ilona89@steinberg.org,812829197362,Building B
2022-10-25,Marleen Hartmann,F,frankebernhard@yahoo.de,821538456356,Building C
2022-10-01,Dr. Saskia Jopich B.Eng.,M,janineseifert@hotmail.de,876091489112,Building E
2022-10-11,Margot Ebert,F,hornigtorben@gmx.de,889094101646,Building B
2022-10-27,Roswitha Scholtz,M,annekatrinlachmann@trommler.com,816347848270,Building F
2022-11-28,Kira Hethur,M,rosi66@waehner.net,865475075911,Building A
2022-10-23,Jolanthe Löwer,F,gundula43@hendriks.com,853583722957,Building D
2022-10-23,Frau Bärbel Plath,M,valerijtrueb@cichorius.de,833067133332,Building G
2022-10-12,Fernando Ruppert,F,gloos@gmx.de,859908679463,Building F
2022-10-17,Julie Nerger,F,epaffrath@googlemail.com,823517132688,Building A
2022-10-16,Birgit Mangold,M,sigrid60@gmail.com,869842851146,Building G
2022-10-03,Nelly Schüler,F,helfriedscheuermann@gmail.com,829588657648,Building F
2022-10-18,Evelyn Vollbrecht B.Sc.,M,stellachristoph@wieloch.com,860043097265,Building C
2022-11-22,Margarete Margraf B.A.,F,hans-detlefcichorius@gmx.de,872883432663,Building C
2022-11-28,Ryszard Seifert,F,gunar67@karge.org,829070903116,Building C
2022-10-14,Rupert Drub,F,heinohertrampf@gmx.de,856476150615,Building B
2022-11-11,Herr Baldur Eigenwillig,M,biggenmonja@froehlich.org,858029958235,Building F
2022-11-04,Univ.Prof. Herta Mans,M,danielafreudenberger@geisler.com,828935292297,Building E
2022-11-10,Jozef Patberg,F,kenan41@sauer.org,867470944094,Building D
2022-10-05,Natalia Seifert B.A.,F,scheuermannulla@ullmann.com,823712769870,Building E
2022-10-18,Herr Ben Christoph B.Eng.,M,donald49@raedel.com,824621968378,Building C
2022-10-01,Heidelinde Stiffel,F,arno39@pruschke.com,837075934790,Building D
2022-11-17,Herr Jaroslaw Berger,F,christiana01@gmail.com,801809121763,Building G
2022-11-08,Stella Schleich,F,ryszard57@ortmann.de,849653480674,Building C
2022-10-12,Gretchen Hendriks-Gertz,F,kschueler@kostolzin.org,835394998486,Building E
2022-10-26,Dr. Larissa Kade B.Sc.,M,bjaekel@hertrampf.com,871099771313,Building C
2022-11-25,Gunda Wesack,F,chertrampf@waehner.net,808601365371,Building B
2022-11-03,Thilo Schlosser,M,nelliwilmsen@web.de,829664338072,Building G
2022-11-05,Kaspar Heinz,M,eckhart32@aol.de,869851174144,Building B
2022-10-25,Emine Köster B.Sc.,M,ehornich@googlemail.com,864925922102,Building E
2022-10-27,Dogan Jacob,M,cchristoph@hotmail.de,864297638960,Building C
2022-11-29,Prof. Vincent Wohlgemut B.Sc.,F,naserandrey@gmx.de,844966833803,Building B
2022-11-14,Irmhild Hendriks,M,csoelzer@heidrich.net,834228264599,Building A
2022-11-27,Frau Liliane Reichmann,M,ktrueb@rudolph.com,813348092657,Building E
2022-10-13,Katharina Ullmann,M,mitschkejanna@bolzmann.de,860318419891,Building G
2022-11-12,Romuald Otto B.Eng.,F,raphaelawerner@zahn.de,844132679563,Building C
2022-11-01,Prof. Cemal Kranz B.Eng.,M,tortmann@gmail.com,850707133149,Building A
2022-10-06,Imke Gierschner,F,ppohl@seidel.com,886770116468,Building D
2022-11-12,Isabell Henschel-Hörle,F,gertanoack@googlemail.com,871350503240,Building G
2022-11-01,Gerolf Fiebig,M,damarisloewer@hotmail.de,840785428510,Building A
2022-11-11,Prof. Reinhardt Gieß B.A.,M,ghornich@aol.de,854842988008,Building E
2022-11-26,Chantal Speer B.Sc.,F,konstantinosrogner@aol.de,858147461990,Building G
2022-11-24,Sarina Ullmann,M,sergioeckbauer@wohlgemut.net,825523585373,Building B
2022-10-03,Ing. Marius Röhrdanz B.Sc.,M,lambert77@mangold.org,864802993713,Building F
2022-10-21,Mirco Kühnert B.Eng.,F,ddrubin@pieper.de,867391867786,Building G
2022-11-19,Ing. Sofia Seifert B.Sc.,F,irisoestrovsky@kranz.com,868175526189,Building C
2022-11-05,Jann Schmiedecke-Wulf,F,salzheinz-guenther@web.de,897549399852,Building B
2022-11-22,Viktor Losekann,F,stumpflorenz@aol.de,813067757417,Building A
2022-11-14,Andrew Trommler,F,anna-lena96@haase.net,819597532852,Building F
2022-10-22,Radmila Niemeier,F,fschmiedt@weinhold.org,821965493047,Building A
2022-10-22,Wenke Kallert,M,edippel@plath.net,857395613151,Building A
2022-11-26,Elise Börner MBA.,M,ilonka32@fischer.com,833041959293,Building A
2022-11-19,Klaus-Günter Weinhold-Neuschäfer,M,ahenschel@schuster.com,838113368867,Building D
2022-11-26,Andy Höfig,F,marikastey@wieloch.com,896287305897,Building D
2022-11-24,Arzu Metz,F,buttedietlinde@yahoo.de,893649748095,Building C
2022-10-19,Susan Gotthard-Sager,F,hans-joerg57@web.de,805172322918,Building C
2022-11-20,Danilo Ditschlerin,M,hettnerandre@gmx.de,838204193996,Building A
2022-11-10,Tamara Kraushaar MBA.,M,obolzmann@aol.de,863309655582,Building A
2022-10-02,Udo Buchholz,F,ynaser@lorch.de,869455226829,Building F
2022-10-13,Eugen Roskoth-Hertrampf,M,qgnatz@kohl.de,803271625886,Building D
2022-11-03,Brigitte Buchholz-Ditschlerin,M,geraldine68@hotmail.de,874932076934,Building C
2022-11-22,Bianka Dehmel B.A.,F,xmetz@web.de,899319043378,Building B
2022-11-20,Ing. Birgitta Losekann B.Sc.,M,trappzoran@web.de,824631481003,Building G
2022-10-05,Janet Kade,M,fmentzel@googlemail.com,805920741213,Building C
2022-11-12,Univ.Prof. Cord Gerlach,M,qwilmsen@groettner.com,815398033543,Building D
2022-11-28,Pero Heintze,F,annemarie65@web.de,852572958728,Building F
2022-10-07,Reingard Dietz,F,huldaoestrovsky@maelzer.de,817461842137,Building G
2022-10-27,Fanny Peukert-Hornig,M,amandaharloff@juettner.de,824153993855,Building D
2022-10-23,Ing. Hans-Günther Mies MBA.,F,koch-iicarolina@stroh.net,805658112200,Building A
2022-11-12,Karoline Gehringer,F,mangoldhanife@krein.de,857224389912,Building D
2022-11-14,Elisabeth Hoffmann B.A.,M,putzgertrude@hotmail.de,842789362555,Building B
2022-10-28,Cosimo Köster,M,ellenebert@schoenland.org,823170220319,Building E
2022-10-14,Frau Antonietta Herrmann,M,alanchristoph@reising.de,859593944525,Building D
2022-10-17,Miguel Köhler,F,michastoll@drubin.net,877514986621,Building F
2022-10-24,Klemens Keudel-Ritter,M,maik42@googlemail.com,801289111001,Building B
2022-10-21,Magret Gotthard,F,isaaustermuehle@hotmail.de,873144983313,Building E
2022-10-10,Dipl.-Ing. Ricardo Junken,F,holtheidrun@hotmail.de,894932335176,Building G
2022-11-08,Leonard Mitschke-Nette,M,ludwina52@martin.de,859826967352,Building D
2022-11-20,Rosemarie Sontag,M,christelsiering@loewer.org,878037921236,Building B
2022-10-09,Frau Henrike Gieß B.Sc.,M,waltergroettner@hotmail.de,890494541178,Building G
2022-10-25,Ing. Arne Textor B.A.,F,scholllena@yahoo.de,817257362351,Building E
2022-10-17,Curt Binner,M,metzold@googlemail.com,856732641604,Building C
2022-11-11,Henry Heuser,M,djuettner@schulz.com,837147632999,Building E
2022-10-23,Katerina Kostolzin,F,leoniemangold@matthaei.com,871500869158,Building C
2022-11-14,Frau Concetta Conradi,F,mdoering@web.de,881540446264,Building C
